"cd_nom","GROUP2_INPN"
"448493","Angiospermes"
"448497","Angiospermes"
"448498","Ptéridophytes"
"448499","Ptéridophytes"
"4485","Oiseaux"
"448502","Angiospermes"
"448504","Angiospermes"
"448505","Angiospermes"
"448506","Angiospermes"
"448512","Angiospermes"
"448518","Angiospermes"
"448521","Angiospermes"
"448523","Angiospermes"
"448524","Angiospermes"
"448529","Angiospermes"
"448530","Angiospermes"
"448531","Angiospermes"
"448535","Angiospermes"
"448538","Angiospermes"
"448540","Angiospermes"
"448541","Angiospermes"
"448548","Angiospermes"
"448551","Angiospermes"
"448552","Angiospermes"
"448554","Angiospermes"
"448559","Angiospermes"
"448560","Angiospermes"
"448570","Angiospermes"
"448571","Angiospermes"
"448572","Angiospermes"
"448573","Angiospermes"
"448574","Angiospermes"
"448576","Ptéridophytes"
"448578","Angiospermes"
"448583","Angiospermes"
"448584","Angiospermes"
"448585","Angiospermes"
"448587","Angiospermes"
"448588","Angiospermes"
"448594","Ptéridophytes"
"448597","Ptéridophytes"
"448613","Angiospermes"
"448614","Angiospermes"
"448629","Angiospermes"
"448630","Angiospermes"
"448631","Angiospermes"
"448632","Angiospermes"
"448638","Angiospermes"
"448639","Angiospermes"
"448644","Angiospermes"
"448645","Angiospermes"
"448646","Angiospermes"
"448647","Angiospermes"
"448661","Angiospermes"
"448662","Angiospermes"
"448668","Angiospermes"
"448669","Angiospermes"
"448672","Angiospermes"
"448673","Angiospermes"
"448674","Angiospermes"
"448676","Angiospermes"
"448679","Angiospermes"
"448682","Angiospermes"
"448683","Angiospermes"
"448686","Angiospermes"
"448688","Angiospermes"
"448689","Angiospermes"
"44869","Autres"
"448690","Angiospermes"
"448692","Angiospermes"
"448696","Angiospermes"
"448698","Angiospermes"
"448699","Angiospermes"
"448700","Angiospermes"
"448701","Angiospermes"
"448702","Angiospermes"
"448703","Angiospermes"
"448707","Angiospermes"
"448709","Angiospermes"
"448710","Angiospermes"
"448711","Angiospermes"
"44872","Autres"
"448722","Angiospermes"
"448726","Angiospermes"
"448727","Angiospermes"
"448728","Angiospermes"
"448729","Angiospermes"
"448730","Angiospermes"
"448731","Angiospermes"
"448732","Angiospermes"
"448733","Angiospermes"
"448734","Angiospermes"
"44874","Autres"
"448754","Angiospermes"
"448755","Angiospermes"
"448759","Angiospermes"
"448761","Ptéridophytes"
"448769","Ptéridophytes"
"44877","Autres"
"448777","Angiospermes"
"448778","Angiospermes"
"448779","Angiospermes"
"448780","Angiospermes"
"448786","Angiospermes"
"448787","Angiospermes"
"448789","Angiospermes"
"448790","Angiospermes"
"448794","Angiospermes"
"448795","Angiospermes"
"4488","Oiseaux"
"448801","Angiospermes"
"448804","Angiospermes"
"448813","Angiospermes"
"448816","Angiospermes"
"448818","Angiospermes"
"448819","Angiospermes"
"44882","Autres"
"448820","Angiospermes"
"448823","Angiospermes"
"448824","Angiospermes"
"448846","Angiospermes"
"448847","Angiospermes"
"44887","Autres"
"44890","Autres"
"44895","Autres"
"44901","Autres"
"44905","Autres"
"44911","Autres"
"44916","Autres"
"44926","Autres"
"44929","Autres"
"44930","Autres"
"44934","Autres"
"4494","Oiseaux"
"44943","Autres"
"44947","Autres"
"44948","Autres"
"44952","Autres"
"44957","Autres"
"44959","Autres"
"44960","Autres"
"4497","Oiseaux"
"44972","Autres"
"44975","Autres"
"44978","Autres"
"4498","Oiseaux"
"44981","Autres"
"44985","Autres"
"44988","Autres"
"4499","Oiseaux"
"44992","Autres"
"44994","Autres"
"44997","Autres"
"45006","Autres"
"4501","Oiseaux"
"45016","Autres"
"45017","Autres"
"45020","Autres"
"45025","Autres"
"45029","Autres"
"4503","Oiseaux"
"45032","Autres"
"45035","Autres"
"45041","Autres"
"45045","Autres"
"4505","Oiseaux"
"45050","Autres"
"45051","Autres"
"45054","Autres"
"45058","Autres"
"45059","Autres"
"45066","Autres"
"45069","Autres"
"4507","Oiseaux"
"45071","Autres"
"45076","Autres"
"45078","Autres"
"45081","Autres"
"45085","Autres"
"45088","Autres"
"45089","Autres"
"45092","Autres"
"45094","Autres"
"45097","Autres"
"4510","Oiseaux"
"45102","Autres"
"45103","Autres"
"45104","Autres"
"45107","Autres"
"45111","Autres"
"45114","Autres"
"45117","Autres"
"45123","Autres"
"45124","Autres"
"45127","Autres"
"45128","Autres"
"45131","Autres"
"45133","Autres"
"45135","Autres"
"45141","Autres"
"45144","Autres"
"45148","Autres"
"45151","Autres"
"45158","Autres"
"4516","Oiseaux"
"45162","Autres"
"45167","Autres"
"4518","Oiseaux"
"45182","Autres"
"45189","Autres"
"45192","Autres"
"4520","Oiseaux"
"45201","Autres"
"45212","Autres"
"45214","Autres"
"45217","Autres"
"45218","Autres"
"4522","Oiseaux"
"45233","Autres"
"45235","Autres"
"45239","Autres"
"452456","Angiospermes"
"4525","Oiseaux"
"452513","Angiospermes"
"45254","Autres"
"452636","Angiospermes"
"452638","Angiospermes"
"4527","Oiseaux"
"452703","Angiospermes"
"452714","Angiospermes"
"452715","Angiospermes"
"45273","Lichens"
"452772","Angiospermes"
"452784","Angiospermes"
"452823","Angiospermes"
"452828","Angiospermes"
"452874","Angiospermes"
"452876","Angiospermes"
"452879","Angiospermes"
"452924","Angiospermes"
"452941","Angiospermes"
"4530","Oiseaux"
"45300","Autres"
"453162","Angiospermes"
"453183","Angiospermes"
"453188","Angiospermes"
"4532","Oiseaux"
"45323","Autres"
"453243","Angiospermes"
"453244","Angiospermes"
"45328","Autres"
"453298","Angiospermes"
"453312","Angiospermes"
"453317","Angiospermes"
"453319","Angiospermes"
"45335","Autres"
"45336","Autres"
"45338","Autres"
"453380","Angiospermes"
"453487","Angiospermes"
"453488","Angiospermes"
"453540","Angiospermes"
"453612","Angiospermes"
"453641","Angiospermes"
"453661","Angiospermes"
"453664","Angiospermes"
"45369","Autres"
"453694","Angiospermes"
"4537","Oiseaux"
"45373","Autres"
"453773","Angiospermes"
"453778","Angiospermes"
"45378","Autres"
"453818","Angiospermes"
"453867","Angiospermes"
"453894","Angiospermes"
"453935","Angiospermes"
"453939","Angiospermes"
"453961","Angiospermes"
"453974","Angiospermes"
"4540","Oiseaux"
"45404","Autres"
"454058","Angiospermes"
"45406","Autres"
"45410","Autres"
"454238","Gymnospermes"
"454239","Gymnospermes"
"454284","Ptéridophytes"
"454354","Ptéridophytes"
"45436","Autres"
"454370","Ptéridophytes"
"45443","Autres"
"45447","Autres"
"454480","Ptéridophytes"
"45450","Autres"
"45453","Autres"
"454544","Ptéridophytes"
"45455","Autres"
"454565","Ptéridophytes"
"454594","Ptéridophytes"
"45464","Autres"
"454653","Ptéridophytes"
"45469","Autres"
"454774","Ptéridophytes"
"4548","Oiseaux"
"454831","Ptéridophytes"
"454855","Ptéridophytes"
"454871","Angiospermes"
"454932","Angiospermes"
"454939","Angiospermes"
"455","Annélides"
"455149","Ptéridophytes"
"4552","Oiseaux"
"455235","Angiospermes"
"45530","Autres"
"455310","Angiospermes"
"455312","Angiospermes"
"455316","Angiospermes"
"45535","Autres"
"45536","Autres"
"45538","Autres"
"455393","Angiospermes"
"4554","Oiseaux"
"455412","Angiospermes"
"45542","Autres"
"455438","Angiospermes"
"455497","Angiospermes"
"45550","Autres"
"45551","Autres"
"455512","Angiospermes"
"455595","Angiospermes"
"455619","Angiospermes"
"45562","Autres"
"455698","Angiospermes"
"455699","Angiospermes"
"4557","Oiseaux"
"455709","Angiospermes"
"455727","Angiospermes"
"455741","Angiospermes"
"455816","Ptéridophytes"
"455828","Angiospermes"
"455986","Angiospermes"
"455987","Ptéridophytes"
"4560","Oiseaux"
"45600","Autres"
"456003","Angiospermes"
"456014","Angiospermes"
"456018","Angiospermes"
"45603","Autres"
"456040","Angiospermes"
"456041","Angiospermes"
"456044","Angiospermes"
"456045","Angiospermes"
"456046","Angiospermes"
"456047","Gastéropodes"
"456049","Gastéropodes"
"456050","Gastéropodes"
"456051","Gastéropodes"
"456052","Gastéropodes"
"456053","Gastéropodes"
"456054","Gastéropodes"
"456055","Gastéropodes"
"456058","Gastéropodes"
"456059","Gastéropodes"
"45606","Autres"
"456060","Gastéropodes"
"456061","Gastéropodes"
"456063","Gastéropodes"
"456065","Gastéropodes"
"456067","Gastéropodes"
"456068","Gastéropodes"
"456069","Gastéropodes"
"456070","Gastéropodes"
"456071","Gastéropodes"
"456074","Gastéropodes"
"456075","Gastéropodes"
"456076","Gastéropodes"
"456077","Gastéropodes"
"456078","Gastéropodes"
"456079","Gastéropodes"
"456082","Gastéropodes"
"456084","Gastéropodes"
"456086","Gastéropodes"
"456087","Gastéropodes"
"456088","Gastéropodes"
"456090","Gastéropodes"
"456091","Gastéropodes"
"456092","Gastéropodes"
"456093","Gastéropodes"
"456094","Gastéropodes"
"456095","Gastéropodes"
"456096","Gastéropodes"
"456097","Gastéropodes"
"45610","Autres"
"456105","Gastéropodes"
"456106","Gastéropodes"
"456107","Gastéropodes"
"456108","Gastéropodes"
"456109","Gastéropodes"
"456112","Gastéropodes"
"456124","Gastéropodes"
"456126","Gastéropodes"
"456138","Gastéropodes"
"456139","Gastéropodes"
"456140","Gastéropodes"
"456141","Gastéropodes"
"45615","Autres"
"456153","Gastéropodes"
"456154","Gastéropodes"
"456155","Gastéropodes"
"456156","Gastéropodes"
"456157","Gastéropodes"
"456159","Gastéropodes"
"456160","Gastéropodes"
"456161","Gastéropodes"
"456162","Gastéropodes"
"456163","Gastéropodes"
"456164","Gastéropodes"
"456165","Gastéropodes"
"456166","Gastéropodes"
"456175","Gastéropodes"
"456178","Gastéropodes"
"456179","Gastéropodes"
"45619","Autres"
"456236","Gastéropodes"
"456237","Gastéropodes"
"456238","Gastéropodes"
"456239","Gastéropodes"
"456240","Gastéropodes"
"456241","Gastéropodes"
"456242","Gastéropodes"
"456243","Gastéropodes"
"456244","Gastéropodes"
"456245","Gastéropodes"
"456246","Gastéropodes"
"456247","Gastéropodes"
"456248","Gastéropodes"
"456249","Gastéropodes"
"456250","Gastéropodes"
"456251","Gastéropodes"
"456252","Gastéropodes"
"456254","Gastéropodes"
"456255","Gastéropodes"
"456257","Gastéropodes"
"456258","Gastéropodes"
"456259","Gastéropodes"
"456260","Gastéropodes"
"456261","Gastéropodes"
"456262","Gastéropodes"
"456263","Gastéropodes"
"456264","Gastéropodes"
"456265","Gastéropodes"
"456266","Gastéropodes"
"456267","Gastéropodes"
"456268","Gastéropodes"
"456269","Gastéropodes"
"45627","Autres"
"456270","Gastéropodes"
"456271","Gastéropodes"
"456272","Gastéropodes"
"456273","Gastéropodes"
"456274","Gastéropodes"
"456275","Gastéropodes"
"456278","Gastéropodes"
"456279","Gastéropodes"
"456280","Gastéropodes"
"456281","Gastéropodes"
"456283","Gastéropodes"
"456284","Gastéropodes"
"456285","Gastéropodes"
"456286","Gastéropodes"
"456287","Gastéropodes"
"456288","Gastéropodes"
"456289","Gastéropodes"
"45629","Autres"
"456290","Gastéropodes"
"456291","Gastéropodes"
"456292","Gastéropodes"
"456293","Gastéropodes"
"456294","Gastéropodes"
"456295","Gastéropodes"
"456296","Gastéropodes"
"456297","Gastéropodes"
"456298","Gastéropodes"
"456299","Gastéropodes"
"456300","Gastéropodes"
"456301","Gastéropodes"
"456318","Gastéropodes"
"456332","Reptiles"
"456333","Reptiles"
"456334","Reptiles"
"456335","Reptiles"
"456337","Reptiles"
"456338","Reptiles"
"456339","Reptiles"
"456340","Reptiles"
"456341","Reptiles"
"456342","Reptiles"
"456344","Reptiles"
"456345","Reptiles"
"456346","Reptiles"
"456349","Reptiles"
"456351","Reptiles"
"456352","Reptiles"
"456353","Reptiles"
"456354","Reptiles"
"456355","Reptiles"
"456356","Reptiles"
"456357","Reptiles"
"456358","Reptiles"
"456359","Reptiles"
"456360","Reptiles"
"456361","Reptiles"
"456362","Reptiles"
"456363","Reptiles"
"456364","Reptiles"
"456365","Reptiles"
"456366","Reptiles"
"456367","Reptiles"
"456368","Reptiles"
"456369","Reptiles"
"45637","Autres"
"456370","Reptiles"
"456371","Reptiles"
"456372","Reptiles"
"456373","Reptiles"
"456374","Reptiles"
"456375","Reptiles"
"456376","Reptiles"
"456377","Reptiles"
"456378","Reptiles"
"456379","Reptiles"
"45638","Autres"
"456380","Reptiles"
"456381","Reptiles"
"456382","Reptiles"
"456383","Reptiles"
"456384","Reptiles"
"456386","Reptiles"
"456387","Reptiles"
"456389","Reptiles"
"456390","Reptiles"
"456391","Reptiles"
"456392","Reptiles"
"456393","Reptiles"
"456394","Reptiles"
"4564","Oiseaux"
"456408","Insectes"
"45643","Autres"
"45645","Autres"
"45648","Autres"
"45655","Autres"
"456559","Gastéropodes"
"456560","Gastéropodes"
"456561","Gastéropodes"
"456562","Gastéropodes"
"456563","Gastéropodes"
"456564","Gastéropodes"
"456568","Gastéropodes"
"45658","Autres"
"456580","Gastéropodes"
"456583","Gastéropodes"
"456584","Reptiles"
"456585","Reptiles"
"456589","Reptiles"
"456599","Mammifères"
"456603","Mammifères"
"456604","Mammifères"
"456605","Mammifères"
"456607","Oiseaux"
"456608","Oiseaux"
"456610","Gastéropodes"
"456611","Gastéropodes"
"456612","Gastéropodes"
"456613","Gastéropodes"
"456614","Gastéropodes"
"456616","Gastéropodes"
"456617","Gastéropodes"
"456618","Gastéropodes"
"456619","Gastéropodes"
"45662","Autres"
"456620","Gastéropodes"
"456624","Gastéropodes"
"456625","Gastéropodes"
"456626","Gastéropodes"
"456627","Gastéropodes"
"456628","Gastéropodes"
"456629","Gastéropodes"
"456630","Gastéropodes"
"456631","Gastéropodes"
"456632","Gastéropodes"
"456633","Gastéropodes"
"456634","Gastéropodes"
"456635","Gastéropodes"
"456636","Gastéropodes"
"456637","Gastéropodes"
"456638","Gastéropodes"
"456639","Gastéropodes"
"456640","Gastéropodes"
"456642","Gastéropodes"
"456644","Gastéropodes"
"456646","Gastéropodes"
"456648","Gastéropodes"
"456649","Gastéropodes"
"456651","Gastéropodes"
"456652","Gastéropodes"
"456653","Gastéropodes"
"456654","Gastéropodes"
"456655","Gastéropodes"
"456656","Gastéropodes"
"456657","Gastéropodes"
"456658","Gastéropodes"
"456659","Gastéropodes"
"456660","Gastéropodes"
"456661","Gastéropodes"
"456662","Gastéropodes"
"456663","Gastéropodes"
"456664","Gastéropodes"
"456665","Gastéropodes"
"456666","Gastéropodes"
"456667","Gastéropodes"
"456669","Gastéropodes"
"456673","Gastéropodes"
"456674","Gastéropodes"
"456675","Gastéropodes"
"456676","Gastéropodes"
"456677","Gastéropodes"
"456678","Gastéropodes"
"456679","Gastéropodes"
"45668","Lichens"
"456680","Gastéropodes"
"456681","Gastéropodes"
"456688","Gastéropodes"
"456689","Gastéropodes"
"456690","Gastéropodes"
"456691","Gastéropodes"
"456694","Gastéropodes"
"456696","Gastéropodes"
"456697","Gastéropodes"
"456698","Gastéropodes"
"456704","Gastéropodes"
"456705","Gastéropodes"
"456706","Gastéropodes"
"456707","Gastéropodes"
"456708","Gastéropodes"
"456710","Gastéropodes"
"456714","Gastéropodes"
"456717","Gastéropodes"
"456718","Gastéropodes"
"456719","Gastéropodes"
"45672","Autres"
"456721","Gastéropodes"
"456723","Gastéropodes"
"456724","Gastéropodes"
"456725","Gastéropodes"
"456726","Gastéropodes"
"456728","Gastéropodes"
"456730","Gastéropodes"
"456731","Gastéropodes"
"456732","Gastéropodes"
"456733","Gastéropodes"
"456734","Gastéropodes"
"456735","Gastéropodes"
"456736","Gastéropodes"
"456738","Gastéropodes"
"456739","Gastéropodes"
"456740","Gastéropodes"
"456741","Gastéropodes"
"456743","Gastéropodes"
"456744","Gastéropodes"
"456745","Gastéropodes"
"456746","Gastéropodes"
"456747","Gastéropodes"
"456751","Gastéropodes"
"456752","Gastéropodes"
"456753","Gastéropodes"
"456754","Gastéropodes"
"456755","Gastéropodes"
"456756","Gastéropodes"
"456757","Gastéropodes"
"456758","Gastéropodes"
"456759","Gastéropodes"
"456760","Gastéropodes"
"456762","Gastéropodes"
"456763","Gastéropodes"
"456764","Gastéropodes"
"456765","Gastéropodes"
"456766","Gastéropodes"
"456769","Gastéropodes"
"456770","Gastéropodes"
"456774","Gastéropodes"
"456775","Gastéropodes"
"456776","Gastéropodes"
"456777","Gastéropodes"
"456778","Gastéropodes"
"456779","Gastéropodes"
"456780","Gastéropodes"
"456781","Gastéropodes"
"456782","Gastéropodes"
"456783","Gastéropodes"
"456784","Gastéropodes"
"456785","Gastéropodes"
"456786","Gastéropodes"
"456787","Gastéropodes"
"456788","Gastéropodes"
"456790","Gastéropodes"
"456791","Gastéropodes"
"456792","Gastéropodes"
"456793","Gastéropodes"
"456794","Gastéropodes"
"456795","Gastéropodes"
"456796","Gastéropodes"
"456798","Gastéropodes"
"456799","Gastéropodes"
"4568","Oiseaux"
"456801","Gastéropodes"
"456802","Gastéropodes"
"456803","Gastéropodes"
"456804","Gastéropodes"
"456805","Gastéropodes"
"456807","Gastéropodes"
"456809","Gastéropodes"
"456810","Gastéropodes"
"456811","Gastéropodes"
"456812","Gastéropodes"
"456813","Gastéropodes"
"456815","Gastéropodes"
"456816","Gastéropodes"
"456818","Gastéropodes"
"456820","Gastéropodes"
"456821","Gastéropodes"
"456822","Gastéropodes"
"456824","Gastéropodes"
"456827","Gastéropodes"
"456828","Gastéropodes"
"456829","Gastéropodes"
"45683","Autres"
"456830","Gastéropodes"
"456832","Gastéropodes"
"456834","Gastéropodes"
"456835","Gastéropodes"
"456836","Gastéropodes"
"456837","Angiospermes"
"456838","Angiospermes"
"456839","Angiospermes"
"456840","Angiospermes"
"456846","Angiospermes"
"456853","Gastéropodes"
"456855","Gastéropodes"
"456863","Gastéropodes"
"456876","Gastéropodes"
"456880","Gastéropodes"
"456883","Gastéropodes"
"456884","Gastéropodes"
"456888","Gastéropodes"
"456889","Gastéropodes"
"456890","Gastéropodes"
"456895","Gastéropodes"
"456896","Gastéropodes"
"456900","Gastéropodes"
"456901","Gastéropodes"
"456902","Gastéropodes"
"456903","Gastéropodes"
"456904","Gastéropodes"
"456905","Gastéropodes"
"456906","Gastéropodes"
"456907","Gastéropodes"
"456908","Gastéropodes"
"456909","Gastéropodes"
"456911","Gastéropodes"
"456912","Gastéropodes"
"456913","Gastéropodes"
"456915","Gastéropodes"
"456916","Gastéropodes"
"456919","Gastéropodes"
"45692","Autres"
"456920","Gastéropodes"
"456923","Gastéropodes"
"456924","Gastéropodes"
"456925","Gastéropodes"
"456926","Gastéropodes"
"456927","Gastéropodes"
"456929","Gastéropodes"
"456930","Gastéropodes"
"456931","Gastéropodes"
"456933","Gastéropodes"
"456934","Gastéropodes"
"45706","Autres"
"4571","Oiseaux"
"457111","Gastéropodes"
"457112","Gastéropodes"
"457116","Gastéropodes"
"457123","Gastéropodes"
"457125","Gastéropodes"
"457132","Gastéropodes"
"45717","Autres"
"457175","Gastéropodes"
"457183","Insectes"
"457200","Gastéropodes"
"457201","Gastéropodes"
"457202","Gastéropodes"
"457206","Gastéropodes"
"457210","Gastéropodes"
"457215","Gastéropodes"
"457217","Gastéropodes"
"457219","Gastéropodes"
"457220","Gastéropodes"
"457227","Arachnides"
"457228","Arachnides"
"457230","Arachnides"
"457231","Arachnides"
"457233","Arachnides"
"457234","Arachnides"
"457237","Arachnides"
"457238","Arachnides"
"457239","Arachnides"
"457240","Arachnides"
"457241","Arachnides"
"457242","Arachnides"
"457243","Arachnides"
"457244","Arachnides"
"457246","Arachnides"
"457256","Arachnides"
"457257","Arachnides"
"457258","Arachnides"
"457259","Arachnides"
"457260","Arachnides"
"457262","Arachnides"
"457264","Arachnides"
"457272","Arachnides"
"457273","Arachnides"
"457274","Arachnides"
"457275","Arachnides"
"457276","Arachnides"
"457277","Arachnides"
"457278","Arachnides"
"457279","Arachnides"
"457280","Arachnides"
"457281","Arachnides"
"457282","Arachnides"
"457285","Arachnides"
"457287","Arachnides"
"457288","Arachnides"
"457291","Arachnides"
"457292","Arachnides"
"457295","Arachnides"
"457297","Arachnides"
"457298","Arachnides"
"457299","Arachnides"
"457304","Arachnides"
"457307","Arachnides"
"457308","Arachnides"
"457310","Arachnides"
"457313","Arachnides"
"457314","Arachnides"
"457315","Arachnides"
"457316","Arachnides"
"457320","Arachnides"
"457321","Arachnides"
"457322","Arachnides"
"457323","Arachnides"
"457325","Arachnides"
"457328","Arachnides"
"457331","Arachnides"
"457332","Arachnides"
"457338","Arachnides"
"45734","Autres"
"457340","Arachnides"
"457342","Arachnides"
"457343","Arachnides"
"457346","Arachnides"
"457347","Arachnides"
"457348","Arachnides"
"457356","Arachnides"
"457359","Arachnides"
"457360","Arachnides"
"457362","Arachnides"
"457363","Arachnides"
"457365","Arachnides"
"457367","Arachnides"
"457368","Arachnides"
"457369","Arachnides"
"457370","Arachnides"
"457375","Arachnides"
"457382","Arachnides"
"457383","Arachnides"
"457384","Arachnides"
"457386","Arachnides"
"457387","Arachnides"
"457389","Arachnides"
"457392","Arachnides"
"457393","Arachnides"
"457394","Arachnides"
"457397","Arachnides"
"457398","Arachnides"
"457399","Arachnides"
"4574","Oiseaux"
"457400","Arachnides"
"457402","Arachnides"
"457405","Arachnides"
"457408","Arachnides"
"457410","Arachnides"
"457428","Gastéropodes"
"457429","Gastéropodes"
"457432","Gastéropodes"
"457435","Poissons"
"457444","Poissons"
"457446","Gastéropodes"
"457452","Gastéropodes"
"457461","Gastéropodes"
"457462","Gastéropodes"
"457469","Insectes"
"457471","Poissons"
"457472","Gastéropodes"
"457473","Gastéropodes"
"457477","Gastéropodes"
"457499","Gastéropodes"
"457511","Crustacés"
"457516","Poissons"
"457517","Gastéropodes"
"457518","Gastéropodes"
"457519","Gastéropodes"
"457539","Poissons"
"457541","Poissons"
"457542","Crustacés"
"457543","Poissons"
"457557","Gastéropodes"
"457562","Poissons"
"457563","Gastéropodes"
"457566","Gastéropodes"
"457568","Poissons"
"457569","Poissons"
"457570","Poissons"
"457576","Poissons"
"457579","Gastéropodes"
"45758","Autres"
"457582","Poissons"
"4576","Oiseaux"
"457612","Gastéropodes"
"457614","Gastéropodes"
"457618","Poissons"
"457635","Gastéropodes"
"457740","Gastéropodes"
"457741","Gastéropodes"
"457742","Gastéropodes"
"457743","Gastéropodes"
"457744","Autres"
"457748","Gastéropodes"
"45775","Autres"
"457764","Gastéropodes"
"457766","Bivalves"
"457767","Bivalves"
"45777","Autres"
"457770","Gastéropodes"
"457771","Gastéropodes"
"457775","Gastéropodes"
"45778","Autres"
"457790","Poissons"
"457791","Gastéropodes"
"457793","Gastéropodes"
"457794","Gastéropodes"
"457795","Gastéropodes"
"457797","Gastéropodes"
"457833","Gastéropodes"
"457834","Gastéropodes"
"457838","Gastéropodes"
"457839","Angiospermes"
"457840","Angiospermes"
"45789","Autres"
"4580","Oiseaux"
"458034","Insectes"
"458035","Insectes"
"458036","Insectes"
"458037","Insectes"
"458038","Insectes"
"458039","Insectes"
"458040","Insectes"
"458041","Insectes"
"458042","Insectes"
"458043","Insectes"
"458044","Insectes"
"458045","Insectes"
"458046","Insectes"
"458048","Insectes"
"458050","Insectes"
"458051","Insectes"
"458052","Insectes"
"458053","Insectes"
"458055","Insectes"
"458056","Insectes"
"458057","Insectes"
"458058","Insectes"
"458059","Insectes"
"458060","Insectes"
"458061","Insectes"
"458062","Insectes"
"458063","Insectes"
"458064","Insectes"
"458065","Insectes"
"458066","Insectes"
"458068","Insectes"
"458069","Insectes"
"45807","Autres"
"458070","Insectes"
"458071","Insectes"
"458072","Insectes"
"458073","Insectes"
"458074","Insectes"
"458075","Insectes"
"458076","Insectes"
"458077","Insectes"
"458078","Insectes"
"458079","Insectes"
"458080","Insectes"
"458082","Insectes"
"458083","Insectes"
"458084","Insectes"
"458086","Insectes"
"458087","Insectes"
"458088","Insectes"
"458089","Insectes"
"458090","Insectes"
"458091","Insectes"
"458092","Insectes"
"458093","Insectes"
"458094","Insectes"
"458095","Insectes"
"458096","Insectes"
"458097","Insectes"
"458098","Insectes"
"458099","Insectes"
"458100","Insectes"
"458101","Insectes"
"458102","Insectes"
"458104","Insectes"
"458106","Insectes"
"458107","Insectes"
"458108","Insectes"
"458109","Insectes"
"458110","Insectes"
"458111","Insectes"
"458112","Insectes"
"458113","Insectes"
"458114","Insectes"
"458115","Insectes"
"458116","Insectes"
"458117","Insectes"
"458118","Insectes"
"458119","Insectes"
"45812","Autres"
"458120","Insectes"
"458122","Insectes"
"458123","Insectes"
"458124","Insectes"
"458125","Insectes"
"458126","Insectes"
"458127","Insectes"
"458128","Insectes"
"458129","Insectes"
"458130","Insectes"
"458131","Insectes"
"458132","Insectes"
"458133","Insectes"
"458134","Insectes"
"458135","Insectes"
"458136","Insectes"
"458137","Insectes"
"458140","Insectes"
"458141","Insectes"
"458142","Insectes"
"458143","Insectes"
"458144","Insectes"
"458145","Insectes"
"458146","Insectes"
"458148","Insectes"
"458149","Insectes"
"458150","Insectes"
"458151","Insectes"
"458152","Insectes"
"458153","Insectes"
"458154","Insectes"
"458155","Insectes"
"458157","Insectes"
"458158","Insectes"
"458159","Insectes"
"458160","Insectes"
"458162","Insectes"
"458163","Insectes"
"458164","Insectes"
"458165","Insectes"
"458166","Insectes"
"458167","Insectes"
"458172","Insectes"
"458173","Insectes"
"458174","Insectes"
"458175","Insectes"
"458176","Insectes"
"458177","Insectes"
"458178","Insectes"
"458179","Insectes"
"458180","Insectes"
"458181","Insectes"
"458182","Insectes"
"458184","Insectes"
"458185","Insectes"
"458186","Insectes"
"458187","Insectes"
"458188","Insectes"
"45819","Autres"
"458190","Insectes"
"458191","Insectes"
"458192","Insectes"
"458193","Insectes"
"458194","Insectes"
"458195","Insectes"
"458196","Insectes"
"458197","Insectes"
"458198","Insectes"
"458199","Insectes"
"4582","Oiseaux"
"458200","Insectes"
"458201","Insectes"
"458202","Insectes"
"458203","Insectes"
"458205","Insectes"
"458206","Insectes"
"458207","Insectes"
"458208","Insectes"
"458209","Insectes"
"458210","Insectes"
"458211","Insectes"
"458213","Insectes"
"458214","Insectes"
"458215","Insectes"
"458216","Insectes"
"458217","Insectes"
"458218","Insectes"
"458219","Insectes"
"458220","Insectes"
"458221","Insectes"
"458222","Insectes"
"458223","Insectes"
"458224","Insectes"
"458225","Insectes"
"458226","Insectes"
"458227","Insectes"
"458228","Insectes"
"458229","Insectes"
"458230","Insectes"
"458231","Insectes"
"458233","Insectes"
"458234","Insectes"
"458235","Insectes"
"458236","Insectes"
"458237","Insectes"
"458238","Insectes"
"458239","Insectes"
"458240","Insectes"
"458241","Insectes"
"458242","Insectes"
"458243","Insectes"
"458244","Insectes"
"458245","Insectes"
"458246","Insectes"
"458247","Insectes"
"458248","Insectes"
"458249","Insectes"
"458250","Insectes"
"458251","Insectes"
"458252","Insectes"
"458253","Insectes"
"458254","Insectes"
"458255","Insectes"
"458256","Insectes"
"458258","Insectes"
"45826","Autres"
"458260","Insectes"
"458261","Insectes"
"458263","Insectes"
"458264","Insectes"
"458265","Insectes"
"458266","Insectes"
"458267","Insectes"
"458268","Insectes"
"458269","Insectes"
"45827","Autres"
"458270","Insectes"
"458271","Insectes"
"458272","Insectes"
"458273","Insectes"
"458274","Insectes"
"458275","Insectes"
"458276","Insectes"
"458277","Insectes"
"458279","Insectes"
"458280","Insectes"
"458281","Insectes"
"458282","Insectes"
"458283","Insectes"
"458284","Insectes"
"458286","Insectes"
"458287","Insectes"
"458288","Insectes"
"458289","Insectes"
"458290","Insectes"
"458291","Insectes"
"458292","Insectes"
"458293","Insectes"
"458294","Insectes"
"458295","Insectes"
"458296","Insectes"
"458297","Insectes"
"458298","Insectes"
"458299","Insectes"
"4583","Oiseaux"
"458300","Insectes"
"458301","Insectes"
"458303","Insectes"
"458304","Insectes"
"458305","Insectes"
"458306","Insectes"
"458307","Insectes"
"458308","Insectes"
"458309","Insectes"
"458310","Insectes"
