"";"Nom cité dans le texte";"Nom français cité dans le texte";"Nom valide";"INTITULE";"ARRETE";"ARTICLE";"CD_NOM"
"";"Timon lepidus (Daudin, 1802)";"Lézard ocellé";"Timon lepidus lepidus (Daudin, 1802)";"Arrêté du 8 janvier 2021 fixant la liste des amphibiens et des reptiles représentés sur le territoire métropolitain protégés sur l'ensemble du territoire national et les modalités de leur protection";"Arrêté du 8 janvier 2021 fixant la liste des amphibiens et des reptiles représentés sur le territoire métropolitain protégés sur l'ensemble du territoire national et les modalités de leur protection [JORF n°0036 du 11 février 2021, Texte n° 3].";"Article 2";"79274"
"";"Timon lepidus (Daudin, 1802)";"Lézard ocellé";"Timon lepidus (Daudin, 1802)";"Arrêté du 8 janvier 2021 fixant la liste des amphibiens et des reptiles représentés sur le territoire métropolitain protégés sur l'ensemble du territoire national et les modalités de leur protection";"Arrêté du 8 janvier 2021 fixant la liste des amphibiens et des reptiles représentés sur le territoire métropolitain protégés sur l'ensemble du territoire national et les modalités de leur protection [JORF n°0036 du 11 février 2021, Texte n° 3].";"Article 2";"79273"
"";"Triturus cristatus (Laurenti, 1768)";"Triton crêté";"Triturus cristatus (Laurenti, 1768)";"Arrêté du 8 janvier 2021 fixant la liste des amphibiens et des reptiles représentés sur le territoire métropolitain protégés sur l'ensemble du territoire national et les modalités de leur protection";"Arrêté du 8 janvier 2021 fixant la liste des amphibiens et des reptiles représentés sur le territoire métropolitain protégés sur l'ensemble du territoire national et les modalités de leur protection [JORF n°0036 du 11 février 2021, Texte n° 3].";"Article 2";"139"
"";"Triturus cristatus (Laurenti, 1768) × Triturus marmoratus (Latreille, 1800)";"Triton de Blasius";"Triturus cristatus x T. marmoratus";"Arrêté du 8 janvier 2021 fixant la liste des amphibiens et des reptiles représentés sur le territoire métropolitain protégés sur l'ensemble du territoire national et les modalités de leur protection";"Arrêté du 8 janvier 2021 fixant la liste des amphibiens et des reptiles représentés sur le territoire métropolitain protégés sur l'ensemble du territoire national et les modalités de leur protection [JORF n°0036 du 11 février 2021, Texte n° 3].";"Article 3";"150"
"";"Triturus marmoratus (Latreille, 1800)";"Triton marbré";"Triturus marmoratus (Latreille, 1800)";"Arrêté du 8 janvier 2021 fixant la liste des amphibiens et des reptiles représentés sur le territoire métropolitain protégés sur l'ensemble du territoire national et les modalités de leur protection";"Arrêté du 8 janvier 2021 fixant la liste des amphibiens et des reptiles représentés sur le territoire métropolitain protégés sur l'ensemble du territoire national et les modalités de leur protection [JORF n°0036 du 11 février 2021, Texte n° 3].";"Article 2";"163"
"";"Vipera aspis (Linnaeus, 1758)";"Vipère aspic";"Vipera aspis aspis (Linnaeus, 1758)";"Arrêté du 8 janvier 2021 fixant la liste des amphibiens et des reptiles représentés sur le territoire métropolitain protégés sur l'ensemble du territoire national et les modalités de leur protection";"Arrêté du 8 janvier 2021 fixant la liste des amphibiens et des reptiles représentés sur le territoire métropolitain protégés sur l'ensemble du territoire national et les modalités de leur protection [JORF n°0036 du 11 février 2021, Texte n° 3].";"Article 2";"78135"
"";"Vipera aspis (Linnaeus, 1758)";"Vipère aspic";"Vipera aspis zinnikeri Kramer, 1958";"Arrêté du 8 janvier 2021 fixant la liste des amphibiens et des reptiles représentés sur le territoire métropolitain protégés sur l'ensemble du territoire national et les modalités de leur protection";"Arrêté du 8 janvier 2021 fixant la liste des amphibiens et des reptiles représentés sur le territoire métropolitain protégés sur l'ensemble du territoire national et les modalités de leur protection [JORF n°0036 du 11 février 2021, Texte n° 3].";"Article 2";"78137"
"";"Vipera aspis (Linnaeus, 1758)";"Vipère aspic";"Vipera aspis (Linnaeus, 1758)";"Arrêté du 8 janvier 2021 fixant la liste des amphibiens et des reptiles représentés sur le territoire métropolitain protégés sur l'ensemble du territoire national et les modalités de leur protection";"Arrêté du 8 janvier 2021 fixant la liste des amphibiens et des reptiles représentés sur le territoire métropolitain protégés sur l'ensemble du territoire national et les modalités de leur protection [JORF n°0036 du 11 février 2021, Texte n° 3].";"Article 2";"78130"
"";"Vipera berus (Linnaeus, 1758)";"Vipère péliade";"Vipera berus berus (Linnaeus, 1758)";"Arrêté du 8 janvier 2021 fixant la liste des amphibiens et des reptiles représentés sur le territoire métropolitain protégés sur l'ensemble du territoire national et les modalités de leur protection";"Arrêté du 8 janvier 2021 fixant la liste des amphibiens et des reptiles représentés sur le territoire métropolitain protégés sur l'ensemble du territoire national et les modalités de leur protection [JORF n°0036 du 11 février 2021, Texte n° 3].";"Article 2";"78148"
"";"Vipera berus (Linnaeus, 1758)";"Vipère péliade";"Vipera berus (Linnaeus, 1758)";"Arrêté du 8 janvier 2021 fixant la liste des amphibiens et des reptiles représentés sur le territoire métropolitain protégés sur l'ensemble du territoire national et les modalités de leur protection";"Arrêté du 8 janvier 2021 fixant la liste des amphibiens et des reptiles représentés sur le territoire métropolitain protégés sur l'ensemble du territoire national et les modalités de leur protection [JORF n°0036 du 11 février 2021, Texte n° 3].";"Article 2";"78141"
"";"Vipera seoanei (Lataste, 1879)";"Vipère de Seoane";"Vipera seoanei seoanei (Lataste, 1879)";"Arrêté du 8 janvier 2021 fixant la liste des amphibiens et des reptiles représentés sur le territoire métropolitain protégés sur l'ensemble du territoire national et les modalités de leur protection";"Arrêté du 8 janvier 2021 fixant la liste des amphibiens et des reptiles représentés sur le territoire métropolitain protégés sur l'ensemble du territoire national et les modalités de leur protection [JORF n°0036 du 11 février 2021, Texte n° 3].";"Article 2";"78162"
"";"Vipera seoanei (Lataste, 1879)";"Vipère de Seoane";"Vipera seoanei (Lataste, 1879)";"Arrêté du 8 janvier 2021 fixant la liste des amphibiens et des reptiles représentés sur le territoire métropolitain protégés sur l'ensemble du territoire national et les modalités de leur protection";"Arrêté du 8 janvier 2021 fixant la liste des amphibiens et des reptiles représentés sur le territoire métropolitain protégés sur l'ensemble du territoire national et les modalités de leur protection [JORF n°0036 du 11 février 2021, Texte n° 3].";"Article 2";"701823"
"";"Vipera ursinii (Bonaparte, 1835)";"Vipère d'Orsini";"Vipera ursinii ursinii (Bonaparte, 1835)";"Arrêté du 8 janvier 2021 fixant la liste des amphibiens et des reptiles représentés sur le territoire métropolitain protégés sur l'ensemble du territoire national et les modalités de leur protection";"Arrêté du 8 janvier 2021 fixant la liste des amphibiens et des reptiles représentés sur le territoire métropolitain protégés sur l'ensemble du territoire national et les modalités de leur protection [JORF n°0036 du 11 février 2021, Texte n° 3].";"Article 2";"78166"
"";"Vipera ursinii (Bonaparte, 1835)";"Vipère d'Orsini";"Vipera ursinii (Bonaparte, 1835)";"Arrêté du 8 janvier 2021 fixant la liste des amphibiens et des reptiles représentés sur le territoire métropolitain protégés sur l'ensemble du territoire national et les modalités de leur protection";"Arrêté du 8 janvier 2021 fixant la liste des amphibiens et des reptiles représentés sur le territoire métropolitain protégés sur l'ensemble du territoire national et les modalités de leur protection [JORF n°0036 du 11 février 2021, Texte n° 3].";"Article 2";"78164"
"";"Zamenis longissimus (Laurenti, 1768)";"Couleuvre d'Esculape";"Zamenis longissimus longissimus (Laurenti, 1768)";"Arrêté du 8 janvier 2021 fixant la liste des amphibiens et des reptiles représentés sur le territoire métropolitain protégés sur l'ensemble du territoire national et les modalités de leur protection";"Arrêté du 8 janvier 2021 fixant la liste des amphibiens et des reptiles représentés sur le territoire métropolitain protégés sur l'ensemble du territoire national et les modalités de leur protection [JORF n°0036 du 11 février 2021, Texte n° 3].";"Article 2";"699525"
"";"Zamenis longissimus (Laurenti, 1768)";"Couleuvre d'Esculape";"Zamenis longissimus (Laurenti, 1768)";"Arrêté du 8 janvier 2021 fixant la liste des amphibiens et des reptiles représentés sur le territoire métropolitain protégés sur l'ensemble du territoire national et les modalités de leur protection";"Arrêté du 8 janvier 2021 fixant la liste des amphibiens et des reptiles représentés sur le territoire métropolitain protégés sur l'ensemble du territoire national et les modalités de leur protection [JORF n°0036 du 11 février 2021, Texte n° 3].";"Article 2";"444446"
"";"Zamenis scalaris (Schinz, 1822)";"Couleuvre à échelons";"Zamenis scalaris (Schinz, 1822)";"Arrêté du 8 janvier 2021 fixant la liste des amphibiens et des reptiles représentés sur le territoire métropolitain protégés sur l'ensemble du territoire national et les modalités de leur protection";"Arrêté du 8 janvier 2021 fixant la liste des amphibiens et des reptiles représentés sur le territoire métropolitain protégés sur l'ensemble du territoire national et les modalités de leur protection [JORF n°0036 du 11 février 2021, Texte n° 3].";"Article 3";"819820"
"";"Zootoca vivipara (Lichtenstein, 1823)";"Lézard vivipare";"Zootoca vivipara louislantzi Arribas, 2009";"Arrêté du 8 janvier 2021 fixant la liste des amphibiens et des reptiles représentés sur le territoire métropolitain protégés sur l'ensemble du territoire national et les modalités de leur protection";"Arrêté du 8 janvier 2021 fixant la liste des amphibiens et des reptiles représentés sur le territoire métropolitain protégés sur l'ensemble du territoire national et les modalités de leur protection [JORF n°0036 du 11 février 2021, Texte n° 3].";"Article 3";"699632"
"";"Zootoca vivipara (Lichtenstein, 1823)";"Lézard vivipare";"Zootoca vivipara vivipara (Lichtenstein, 1823)";"Arrêté du 8 janvier 2021 fixant la liste des amphibiens et des reptiles représentés sur le territoire métropolitain protégés sur l'ensemble du territoire national et les modalités de leur protection";"Arrêté du 8 janvier 2021 fixant la liste des amphibiens et des reptiles représentés sur le territoire métropolitain protégés sur l'ensemble du territoire national et les modalités de leur protection [JORF n°0036 du 11 février 2021, Texte n° 3].";"Article 3";"699636"
"";"Zootoca vivipara (Lichtenstein, 1823)";"Lézard vivipare";"Zootoca vivipara (Lichtenstein, 1823)";"Arrêté du 8 janvier 2021 fixant la liste des amphibiens et des reptiles représentés sur le territoire métropolitain protégés sur l'ensemble du territoire national et les modalités de leur protection";"Arrêté du 8 janvier 2021 fixant la liste des amphibiens et des reptiles représentés sur le territoire métropolitain protégés sur l'ensemble du territoire national et les modalités de leur protection [JORF n°0036 du 11 février 2021, Texte n° 3].";"Article 3";"79278"
