"";"Nom cité dans le texte";"Nom français cité dans le texte";"Nom valide";"INTITULE";"ARRETE";"ARTICLE";"CD_NOM"
"";"Oenanthe fluviatilis (Bab.) Coleman";"Oenanthe des rivières";"Oenanthe fluviatilis (Bab.) Coleman, 1844";"Liste des espèces végétales protégées en région Nord-Pas-de-Calais";"Arrêté interministériel du 1er avril 1991 relatif à la liste des espèces végétales protégées en région Nord-Pas-de-Calais complétant la liste nationale";"Article 1";"109870"
"";"Ophrys apifera Huds.";"Ophrys abeille";"Ophrys apifera Huds., 1762";"Liste des espèces végétales protégées en région Nord-Pas-de-Calais";"Arrêté interministériel du 1er avril 1991 relatif à la liste des espèces végétales protégées en région Nord-Pas-de-Calais complétant la liste nationale";"Article 1";"110335"
"";"Ophrys insectifera L.";"Ophrys mouche";"Ophrys insectifera L., 1753";"Liste des espèces végétales protégées en région Nord-Pas-de-Calais";"Arrêté interministériel du 1er avril 1991 relatif à la liste des espèces végétales protégées en région Nord-Pas-de-Calais complétant la liste nationale";"Article 1";"110410"
"";"Orchis mascula (L.) L.";"Orchis mâle";"Orchis mascula (L.) L., 1755 subsp. mascula";"Liste des espèces végétales protégées en région Nord-Pas-de-Calais";"Arrêté interministériel du 1er avril 1991 relatif à la liste des espèces végétales protégées en région Nord-Pas-de-Calais complétant la liste nationale";"Article 1";"138392"
"";"Orchis mascula (L.) L.";"Orchis mâle";"Orchis mascula (L.) L., 1755";"Liste des espèces végétales protégées en région Nord-Pas-de-Calais";"Arrêté interministériel du 1er avril 1991 relatif à la liste des espèces végétales protégées en région Nord-Pas-de-Calais complétant la liste nationale";"Article 1";"110914"
"";"Orchis morio L.";"Orchis bouffon";"Anacamptis morio (L.) R.M.Bateman, Pridgeon & M.W.Chase, 1997 subsp. morio";"Liste des espèces végétales protégées en région Nord-Pas-de-Calais";"Arrêté interministériel du 1er avril 1991 relatif à la liste des espèces végétales protégées en région Nord-Pas-de-Calais complétant la liste nationale";"Article 1";"719217"
"";"Orchis morio L.";"Orchis bouffon";"Anacamptis morio subsp. champagneuxii (Barnéoud) H.Kretzschmar, Eccarius & H.Dietr., 2007";"Liste des espèces végétales protégées en région Nord-Pas-de-Calais";"Arrêté interministériel du 1er avril 1991 relatif à la liste des espèces végétales protégées en région Nord-Pas-de-Calais complétant la liste nationale";"Article 1";"719215"
"";"Orchis morio L.";"Orchis bouffon";"Anacamptis morio subsp. longicornu x Anacamptis morio subsp. picta";"Liste des espèces végétales protégées en région Nord-Pas-de-Calais";"Arrêté interministériel du 1er avril 1991 relatif à la liste des espèces végétales protégées en région Nord-Pas-de-Calais complétant la liste nationale";"Article 1";"610690"
"";"Orchis morio L.";"Orchis bouffon";"Anacamptis morio subsp. longicornu (Poir.) H.Kretzschmar, Eccarius & H.Dietr., 2007";"Liste des espèces végétales protégées en région Nord-Pas-de-Calais";"Arrêté interministériel du 1er avril 1991 relatif à la liste des espèces végétales protégées en région Nord-Pas-de-Calais complétant la liste nationale";"Article 1";"719216"
"";"Orchis morio L.";"Orchis bouffon";"Anacamptis morio subsp. picta (Loisel.) Jacquet & Scappat., 2003";"Liste des espèces végétales protégées en région Nord-Pas-de-Calais";"Arrêté interministériel du 1er avril 1991 relatif à la liste des espèces végétales protégées en région Nord-Pas-de-Calais complétant la liste nationale";"Article 1";"626615"
"";"Orchis morio L.";"Orchis bouffon";"Anacamptis morio (L.) R.M.Bateman, Pridgeon & M.W.Chase, 1997";"Liste des espèces végétales protégées en région Nord-Pas-de-Calais";"Arrêté interministériel du 1er avril 1991 relatif à la liste des espèces végétales protégées en région Nord-Pas-de-Calais complétant la liste nationale";"Article 1";"82285"
"";"Orchis palustris Jacq.";"Orchis des marais";"Anacamptis palustris (Jacq.) R.M.Bateman, Pridgeon & M.W.Chase, 1997";"Liste des espèces végétales protégées en région Nord-Pas-de-Calais";"Arrêté interministériel du 1er avril 1991 relatif à la liste des espèces végétales protégées en région Nord-Pas-de-Calais complétant la liste nationale";"Article 1";"82286"
"";"Ornithogalum pyrenaicum L.";"Asperge des bois";"Loncomelos pyrenaicus (L.) Hrouda, 1988 subsp. pyrenaicus";"Liste des espèces végétales protégées en région Nord-Pas-de-Calais";"Arrêté interministériel du 1er avril 1991 relatif à la liste des espèces végétales protégées en région Nord-Pas-de-Calais complétant la liste nationale";"Article 1";"612512"
"";"Ornithogalum pyrenaicum L.";"Asperge des bois";"Loncomelos pyrenaicus (L.) Hrouda, 1988";"Liste des espèces végétales protégées en région Nord-Pas-de-Calais";"Arrêté interministériel du 1er avril 1991 relatif à la liste des espèces végétales protégées en région Nord-Pas-de-Calais complétant la liste nationale";"Article 1";"106546"
"";"Orobanche purpurea Jacq.";"Orobanche pourprée";"Phelipanche purpurea (Jacq.) Soják, 1972 subsp. purpurea";"Liste des espèces végétales protégées en région Nord-Pas-de-Calais";"Arrêté interministériel du 1er avril 1991 relatif à la liste des espèces végétales protégées en région Nord-Pas-de-Calais complétant la liste nationale";"Article 1";"612543"
"";"Orobanche purpurea Jacq.";"Orobanche pourprée";"Phelipanche purpurea (Jacq.) Soják, 1972";"Liste des espèces végétales protégées en région Nord-Pas-de-Calais";"Arrêté interministériel du 1er avril 1991 relatif à la liste des espèces végétales protégées en région Nord-Pas-de-Calais complétant la liste nationale";"Article 1";"113099"
"";"Orobanche purpurea Jacq.";"Orobanche pourprée";"Phelipanche purpurea subsp. millefolii (Rchb.) Carlón, G.Gómez, M.Laínz, Moreno Mor., Ó.Sánchez & Schneew, 2008";"Liste des espèces végétales protégées en région Nord-Pas-de-Calais";"Arrêté interministériel du 1er avril 1991 relatif à la liste des espèces végétales protégées en région Nord-Pas-de-Calais complétant la liste nationale";"Article 1";"612541"
"";"Osmunda regalis L.";"Osmonde royale";"Osmunda regalis L., 1753 var. regalis";"Liste des espèces végétales protégées en région Nord-Pas-de-Calais";"Arrêté interministériel du 1er avril 1991 relatif à la liste des espèces végétales protégées en région Nord-Pas-de-Calais complétant la liste nationale";"Article 1";"970784"
"";"Osmunda regalis L.";"Osmonde royale";"Osmunda regalis L., 1753";"Liste des espèces végétales protégées en région Nord-Pas-de-Calais";"Arrêté interministériel du 1er avril 1991 relatif à la liste des espèces végétales protégées en région Nord-Pas-de-Calais complétant la liste nationale";"Article 1";"111815"
"";"Parnassia palustris L.";"Parnassie des marais";"Parnassia palustris L., 1753";"Liste des espèces végétales protégées en région Nord-Pas-de-Calais";"Arrêté interministériel du 1er avril 1991 relatif à la liste des espèces végétales protégées en région Nord-Pas-de-Calais complétant la liste nationale";"Article 1";"112426"
"";"Pedicularis palustris L.";"Pédiculaire des marais";"Pedicularis palustris L., 1753 subsp. palustris";"Liste des espèces végétales protégées en région Nord-Pas-de-Calais";"Arrêté interministériel du 1er avril 1991 relatif à la liste des espèces végétales protégées en région Nord-Pas-de-Calais complétant la liste nationale";"Article 1";"138634"
"";"Pedicularis palustris L.";"Pédiculaire des marais";"Pedicularis palustris L., 1753";"Liste des espèces végétales protégées en région Nord-Pas-de-Calais";"Arrêté interministériel du 1er avril 1991 relatif à la liste des espèces végétales protégées en région Nord-Pas-de-Calais complétant la liste nationale";"Article 1";"112590"
"";"Pedicularis sylvatica L.";"Pédiculaire des bois";"Pedicularis sylvatica L., 1753 subsp. sylvatica";"Liste des espèces végétales protégées en région Nord-Pas-de-Calais";"Arrêté interministériel du 1er avril 1991 relatif à la liste des espèces végétales protégées en région Nord-Pas-de-Calais complétant la liste nationale";"Article 1";"138637"
"";"Pedicularis sylvatica L.";"Pédiculaire des bois";"Pedicularis sylvatica L., 1753";"Liste des espèces végétales protégées en région Nord-Pas-de-Calais";"Arrêté interministériel du 1er avril 1991 relatif à la liste des espèces végétales protégées en région Nord-Pas-de-Calais complétant la liste nationale";"Article 1";"112601"
"";"Peucedanum palustre (L.) Moench";"Peucédan des marais";"Thysselinum palustre (L.) Hoffm., 1814";"Liste des espèces végétales protégées en région Nord-Pas-de-Calais";"Arrêté interministériel du 1er avril 1991 relatif à la liste des espèces végétales protégées en région Nord-Pas-de-Calais complétant la liste nationale";"Article 1";"126615"
"";"Poa chaixii Vill.";"Paturin de chaix";"Poa chaixii Vill., 1786";"Liste des espèces végétales protégées en région Nord-Pas-de-Calais";"Arrêté interministériel du 1er avril 1991 relatif à la liste des espèces végétales protégées en région Nord-Pas-de-Calais complétant la liste nationale";"Article 1";"114153"
"";"Polygala calcarea F.W. Schultz";"Polygala du calcaire";"Polygala calcarea F.W.Schultz, 1837";"Liste des espèces végétales protégées en région Nord-Pas-de-Calais";"Arrêté interministériel du 1er avril 1991 relatif à la liste des espèces végétales protégées en région Nord-Pas-de-Calais complétant la liste nationale";"Article 1";"114539"
"";"Polygonum bistorta L.";"Bistorte";"Bistorta officinalis Delarbre, 1800";"Liste des espèces végétales protégées en région Nord-Pas-de-Calais";"Arrêté interministériel du 1er avril 1991 relatif à la liste des espèces végétales protégées en région Nord-Pas-de-Calais complétant la liste nationale";"Article 1";"86081"
"";"Potamogeton coloratus Hornem";"Potamot des tourbières alcalines";"Potamogeton coloratus Hornem., 1813";"Liste des espèces végétales protégées en région Nord-Pas-de-Calais";"Arrêté interministériel du 1er avril 1991 relatif à la liste des espèces végétales protégées en région Nord-Pas-de-Calais complétant la liste nationale";"Article 1";"115237"
"";"Potamogeton friesii Rupr.";"Potamot à feuilles mucronées";"Potamogeton friesii Rupr., 1845";"Liste des espèces végétales protégées en région Nord-Pas-de-Calais";"Arrêté interministériel du 1er avril 1991 relatif à la liste des espèces végétales protégées en région Nord-Pas-de-Calais complétant la liste nationale";"Article 1";"115256"
"";"Potamogeton perfoliatus L.";"Potamot à feuilles perfoliées";"Potamogeton perfoliatus L., 1753";"Liste des espèces végétales protégées en région Nord-Pas-de-Calais";"Arrêté interministériel du 1er avril 1991 relatif à la liste des espèces végétales protégées en région Nord-Pas-de-Calais complétant la liste nationale";"Article 1";"115296"
"";"Potamogeton polygonifolius Pourr.";"Potamot à feuilles de renouée";"Potamogeton polygonifolius Pourr., 1788";"Liste des espèces végétales protégées en région Nord-Pas-de-Calais";"Arrêté interministériel du 1er avril 1991 relatif à la liste des espèces végétales protégées en région Nord-Pas-de-Calais complétant la liste nationale";"Article 1";"115301"
"";"Potentilla neumanniana Reichenb.";"Potentille printanière";"Potentilla verna L., 1753 [nom. et typ. cons.]";"Liste des espèces végétales protégées en région Nord-Pas-de-Calais";"Arrêté interministériel du 1er avril 1991 relatif à la liste des espèces végétales protégées en région Nord-Pas-de-Calais complétant la liste nationale";"Article 1";"115694"
"";"Potentilla palustris (L.) Scop.";"Comaret";"Comarum palustre L., 1753";"Liste des espèces végétales protégées en région Nord-Pas-de-Calais";"Arrêté interministériel du 1er avril 1991 relatif à la liste des espèces végétales protégées en région Nord-Pas-de-Calais complétant la liste nationale";"Article 1";"92217"
"";"Primula vulgaris Huds.";"Primevère acaule";"Primula vulgaris Huds., 1762 subsp. vulgaris";"Liste des espèces végétales protégées en région Nord-Pas-de-Calais";"Arrêté interministériel du 1er avril 1991 relatif à la liste des espèces végétales protégées en région Nord-Pas-de-Calais complétant la liste nationale";"Article 1";"139395"
"";"Primula vulgaris Huds.";"Primevère acaule";"Primula vulgaris subsp. rubra (Sm.) Arcang., 1882";"Liste des espèces végétales protégées en région Nord-Pas-de-Calais";"Arrêté interministériel du 1er avril 1991 relatif à la liste des espèces végétales protégées en région Nord-Pas-de-Calais complétant la liste nationale";"Article 1";"139393"
"";"Primula vulgaris Huds.";"Primevère acaule";"Primula vulgaris Huds., 1762";"Liste des espèces végétales protégées en région Nord-Pas-de-Calais";"Arrêté interministériel du 1er avril 1991 relatif à la liste des espèces végétales protégées en région Nord-Pas-de-Calais complétant la liste nationale";"Article 1";"115925"
"";"Prunus mahaleb L.";"Bois-de-Sainte-Lucie";"Prunus mahaleb L., 1753";"Liste des espèces végétales protégées en région Nord-Pas-de-Calais";"Arrêté interministériel du 1er avril 1991 relatif à la liste des espèces végétales protégées en région Nord-Pas-de-Calais complétant la liste nationale";"Article 1";"116096"
"";"Puccinellia fasciculata (Torr.) Bicknell";"Atropis fasciculé";"Puccinellia fasciculata (Torr.) E.P.Bicknell, 1907 subsp. fasciculata";"Liste des espèces végétales protégées en région Nord-Pas-de-Calais";"Arrêté interministériel du 1er avril 1991 relatif à la liste des espèces végétales protégées en région Nord-Pas-de-Calais complétant la liste nationale";"Article 1";"139479"
"";"Puccinellia fasciculata (Torr.) Bicknell";"Atropis fasciculé";"Puccinellia fasciculata (Torr.) E.P.Bicknell, 1907";"Liste des espèces végétales protégées en région Nord-Pas-de-Calais";"Arrêté interministériel du 1er avril 1991 relatif à la liste des espèces végétales protégées en région Nord-Pas-de-Calais complétant la liste nationale";"Article 1";"116349"
"";"Ranunculus hederaceus L.";"Renoncule à feuilles de lierre";"Ranunculus hederaceus L., 1753";"Liste des espèces végétales protégées en région Nord-Pas-de-Calais";"Arrêté interministériel du 1er avril 1991 relatif à la liste des espèces végétales protégées en région Nord-Pas-de-Calais complétant la liste nationale";"Article 1";"117056"
"";"Ranunculus peltatus Schrank";"Renoncule peltée";"Ranunculus peltatus Schrank, 1789 subsp. peltatus";"Liste des espèces végétales protégées en région Nord-Pas-de-Calais";"Arrêté interministériel du 1er avril 1991 relatif à la liste des espèces végétales protégées en région Nord-Pas-de-Calais complétant la liste nationale";"Article 1";"139772"
"";"Ranunculus peltatus Schrank";"Renoncule peltée";"Ranunculus peltatus subsp. baudotii (Godr.) Meikle ex C.D.K.Cook, 1984";"Liste des espèces végétales protégées en région Nord-Pas-de-Calais";"Arrêté interministériel du 1er avril 1991 relatif à la liste des espèces végétales protégées en région Nord-Pas-de-Calais complétant la liste nationale";"Article 1";"139770"
"";"Ranunculus peltatus Schrank";"Renoncule peltée";"Ranunculus peltatus subsp. fucoides (Freyn) Muñoz Garm., 1985";"Liste des espèces végétales protégées en région Nord-Pas-de-Calais";"Arrêté interministériel du 1er avril 1991 relatif à la liste des espèces végétales protégées en région Nord-Pas-de-Calais complétant la liste nationale";"Article 1";"139771"
"";"Ranunculus peltatus Schrank";"Renoncule peltée";"Ranunculus peltatus Schrank, 1789";"Liste des espèces végétales protégées en région Nord-Pas-de-Calais";"Arrêté interministériel du 1er avril 1991 relatif à la liste des espèces végétales protégées en région Nord-Pas-de-Calais complétant la liste nationale";"Article 1";"117164"
"";"Ranunculus penicillatus (Dum.) Bab.";"Renoncule à pinceau";"Ranunculus penicillatus (Dumort.) Bab., 1874 subsp. penicillatus";"Liste des espèces végétales protégées en région Nord-Pas-de-Calais";"Arrêté interministériel du 1er avril 1991 relatif à la liste des espèces végétales protégées en région Nord-Pas-de-Calais complétant la liste nationale";"Article 1";"139775"
"";"Ranunculus penicillatus (Dum.) Bab.";"Renoncule à pinceau";"Ranunculus penicillatus subsp. pseudofluitans (Syme) S.D.Webster, 1988";"Liste des espèces végétales protégées en région Nord-Pas-de-Calais";"Arrêté interministériel du 1er avril 1991 relatif à la liste des espèces végétales protégées en région Nord-Pas-de-Calais complétant la liste nationale";"Article 1";"139776"
"";"Ranunculus penicillatus (Dum.) Bab.";"Renoncule à pinceau";"Ranunculus penicillatus (Dumort.) Bab., 1874";"Liste des espèces végétales protégées en région Nord-Pas-de-Calais";"Arrêté interministériel du 1er avril 1991 relatif à la liste des espèces végétales protégées en région Nord-Pas-de-Calais complétant la liste nationale";"Article 1";"117165"
"";"Rosa pimpinellifolia L.";"Rosier pimprenelle";"Rosa spinosissima L., 1753 subsp. spinosissima";"Liste des espèces végétales protégées en région Nord-Pas-de-Calais";"Arrêté interministériel du 1er avril 1991 relatif à la liste des espèces végétales protégées en région Nord-Pas-de-Calais complétant la liste nationale";"Article 1";"718403"
"";"Rosa pimpinellifolia L.";"Rosier pimprenelle";"Rosa spinosissima subsp. myriacantha (DC.) C.Vicioso, 1948";"Liste des espèces végétales protégées en région Nord-Pas-de-Calais";"Arrêté interministériel du 1er avril 1991 relatif à la liste des espèces végétales protégées en région Nord-Pas-de-Calais complétant la liste nationale";"Article 1";"718402"
"";"Rosa pimpinellifolia L.";"Rosier pimprenelle";"Rosa spinosissima L., 1753";"Liste des espèces végétales protégées en région Nord-Pas-de-Calais";"Arrêté interministériel du 1er avril 1991 relatif à la liste des espèces végétales protégées en région Nord-Pas-de-Calais complétant la liste nationale";"Article 1";"118521"
"";"Rosa tomentosa Smith";"Rosier tomenteux";"Rosa tomentosa Sm., 1800";"Liste des espèces végétales protégées en région Nord-Pas-de-Calais";"Arrêté interministériel du 1er avril 1991 relatif à la liste des espèces végétales protégées en région Nord-Pas-de-Calais complétant la liste nationale";"Article 1";"118557"
"";"Rumex scutatus L.";"Oseille ronde";"Rumex scutatus L., 1753";"Liste des espèces végétales protégées en région Nord-Pas-de-Calais";"Arrêté interministériel du 1er avril 1991 relatif à la liste des espèces végétales protégées en région Nord-Pas-de-Calais complétant la liste nationale";"Article 1";"119587"
"";"Sagina nodosa (L.) Fenzl.";"Sagine noueuse";"Sagina nodosa (L.) Fenzl, 1833 subsp. nodosa";"Liste des espèces végétales protégées en région Nord-Pas-de-Calais";"Arrêté interministériel du 1er avril 1991 relatif à la liste des espèces végétales protégées en région Nord-Pas-de-Calais complétant la liste nationale";"Article 1";"762178"
"";"Sagina nodosa (L.) Fenzl.";"Sagine noueuse";"Sagina nodosa (L.) Fenzl, 1833";"Liste des espèces végétales protégées en région Nord-Pas-de-Calais";"Arrêté interministériel du 1er avril 1991 relatif à la liste des espèces végétales protégées en région Nord-Pas-de-Calais complétant la liste nationale";"Article 1";"119812"
"";"Salicornia europaea L.";"Salicorne d'Europe";"Salicornia europaea L., 1753 subsp. europaea";"Liste des espèces végétales protégées en région Nord-Pas-de-Calais";"Arrêté interministériel du 1er avril 1991 relatif à la liste des espèces végétales protégées en région Nord-Pas-de-Calais complétant la liste nationale";"Article 1";"788985"
"";"Salicornia europaea L.";"Salicorne d'Europe";"Salicornia europaea nothosubsp. marshallii Lambinon & Vanderp., 2012";"Liste des espèces végétales protégées en région Nord-Pas-de-Calais";"Arrêté interministériel du 1er avril 1991 relatif à la liste des espèces végétales protégées en région Nord-Pas-de-Calais complétant la liste nationale";"Article 1";"788984"
"";"Salicornia europaea L.";"Salicorne d'Europe";"Salicornia europaea subsp. disarticulata (Moss) Lambinon & Vanderp., 2012";"Liste des espèces végétales protégées en région Nord-Pas-de-Calais";"Arrêté interministériel du 1er avril 1991 relatif à la liste des espèces végétales protégées en région Nord-Pas-de-Calais complétant la liste nationale";"Article 1";"788983"
"";"Salicornia europaea L.";"Salicorne d'Europe";"Salicornia europaea subsp. europaea x Salicornia europaea nothosubsp. marshallii";"Liste des espèces végétales protégées en région Nord-Pas-de-Calais";"Arrêté interministériel du 1er avril 1991 relatif à la liste des espèces végétales protégées en région Nord-Pas-de-Calais complétant la liste nationale";"Article 1";"611536"
"";"Salicornia europaea L.";"Salicorne d'Europe";"Salicornia europaea L., 1753";"Liste des espèces végétales protégées en région Nord-Pas-de-Calais";"Arrêté interministériel du 1er avril 1991 relatif à la liste des espèces végétales protégées en région Nord-Pas-de-Calais complétant la liste nationale";"Article 1";"119881"
"";"Saxifraga granulata L.";"Saxifrage granulé";"Saxifraga granulata L., 1753";"Liste des espèces végétales protégées en région Nord-Pas-de-Calais";"Arrêté interministériel du 1er avril 1991 relatif à la liste des espèces végétales protégées en région Nord-Pas-de-Calais complétant la liste nationale";"Article 1";"121065"
