ordre;CD_REF;CD_NOM;NOM_CITE;AUTEUR;NOMS_COMMUNS;POPULATION;RANG;FAMILLE;ENDEMISME;COMMENTAIRE;STATUT;CRITERES;TENDANCE;VERSION;STATUT_I;STATUT_EU;ANNEEEVAL;NOM_LISTE;GROUPE_GRAND_PUBLIC;
"40";"70317";"70317";"Zebrus zebrus (Risso, 1827)";"(Risso, 1827)";"";"";"ES";"Gobiidae";"";"";"LC";"";"";"2023.1";"LC";"LC";"2014";"Liste rouge européenne des espèces menacées";"Poissons";
"40";"944015";"944015";"Zenobiellina subrufescens (Miller, 1822)";"(J.S. Miller, 1822)";"";"";"ES";"Hygromiidae";"";"";"LC";"";"";"2023.1";"LC";"LC";"2020";"Liste rouge européenne des espèces menacées";"Escargots et autres mollusques";
"40";"8267";"8267";"Zerynthia polyxena (Denis & Schiffermüller, 1775)";"(Denis & Schiffermüller, 1775)";"";"";"ES";"Papilionidae";"";"";"LC";"";"";"2023.1";"";"LC";"2010";"Liste rouge européenne des espèces menacées";"Insectes et araignées";
"40";"8268";"8268";"Zerynthia rumina (Linnaeus, 1758)";"(Linnaeus, 1758)";"";"";"ES";"Papilionidae";"";"";"LC";"";"";"2023.1";"";"LC";"2010";"Liste rouge européenne des espèces menacées";"Insectes et araignées";
"40";"70527";"70527";"Zeugopterus punctatus (Bloch, 1787)";"(Bloch, 1787)";"";"";"ES";"Scophthalmidae";"";"";"LC";"";"";"2023.1";"LC";"LC";"2015";"Liste rouge européenne des espèces menacées";"Poissons";
"40";"416967";"416967";"Zeugopterus regius (Bonnaterre, 1788)";"(Bonnaterre, 1788)";"";"";"ES";"Scophthalmidae";"";"";"LC";"";"";"2023.1";"LC";"LC";"2015";"Liste rouge européenne des espèces menacées";"Poissons";
"40";"65726";"65726";"Zeuneriana abbreviata (Serville, 1838)";"(Audinet-Serville, 1838)";"";"";"ES";"Tettigoniidae";"";"";"LC";"";"";"2023.1";"LC";"LC";"2016";"Liste rouge européenne des espèces menacées";"Insectes et araignées";
"40";"60970";"60970";"Ziphius cavirostris G. Cuvier, 1823";"G. Cuvier, 1823";"";"";"ES";"Ziphiidae";"";"";"LC";"";"";"2023.1";"LC";"LC";"2023";"Liste rouge européenne des espèces menacées";"Mammifères";
"40";"367335";"367335";"Zoarces viviparus (Linnaeus, 1758)";"(Linnaeus, 1758)";"";"";"ES";"Zoarcidae";"";"";"LC";"";"";"2023.1";"";"LC";"2015";"Liste rouge européenne des espèces menacées";"Poissons";
"40";"163114";"163114";"Zonitoides excavatus (Alder, 1830)";"(Alder, 1830)";"";"";"ES";"Gastrodontidae";"";"";"LC";"";"";"2023.1";"LC";"LC";"2017";"Liste rouge européenne des espèces menacées";"Escargots et autres mollusques";
"40";"64201";"64201";"Zonitoides nitidus (O.F. Müller, 1774)";"(O.F. Müller, 1774)";"";"";"ES";"Gastrodontidae";"";"";"LC";"";"";"2023.1";"";"LC";"2017";"Liste rouge européenne des espèces menacées";"Escargots et autres mollusques";
"40";"199434";"199434";"Zoothera aurea (Holandre, 1825)";"(Holandre, 1825)";"";"";"ES";"Turdidae";"";"";"LC";"";"";"2023.1";"LC";"LC";"2021";"Liste rouge européenne des espèces menacées";"Oiseaux";
"40";"79278";"79278";"Zootoca vivipara (Lichtenstein, 1823)";"(Lichtenstein, 1823)";"";"";"ES";"Lacertidae";"";"";"LC";"";"";"2023.1";"LC";"LC";"2017";"Liste rouge européenne des espèces menacées";"Amphibiens et reptiles";
"40";"1018438";"162932";"Zospeum bellesi E. Gittenberger, 1973";"E. Gittenberger, 1973";"";"";"ES";"Ellobiidae";"";"";"LC";"";"";"2023.1";"LC";"LC";"2017";"Liste rouge européenne des espèces menacées";"Escargots et autres mollusques";
"40";"68870";"68870";"Zu cristatus (Bonelli, 1819)";"(Bonelli, 1819)";"";"";"ES";"Trachipteridae";"";"";"LC";"";"";"2023.1";"LC";"LC";"2015";"Liste rouge européenne des espèces menacées";"Poissons";
"40";"5063";"5063";"Zygodon conoideus (Dicks.) Hook. & Taylor";"(Dicks.) Hook. & Taylor, 1818";"";"";"ES";"Orthotrichaceae";"";"";"LC";"";"";"2023.1";"";"LC";"2019";"Liste rouge européenne des espèces menacées";"Plantes, mousses et fougères";
"40";"5064";"5064";"Zygodon dentatus (Limpr.) Kartt.";"(Limpr.) Kartt., 1984";"";"";"ES";"Orthotrichaceae";"";"";"LC";"";"";"2023.1";"";"LC";"2019";"Liste rouge européenne des espèces menacées";"Plantes, mousses et fougères";
"40";"5066";"5066";"Zygodon rupestris Schimp. ex Lorentz";"Schimp. ex Lorentz, 1865";"";"";"ES";"Orthotrichaceae";"";"";"LC";"";"";"2023.1";"";"LC";"2019";"Liste rouge européenne des espèces menacées";"Plantes, mousses et fougères";
"40";"434303";"434303";"Zygodon stirtonii Schimp.";"Schimp. ex Stirt.";"";"";"ES";"Orthotrichaceae";"";"";"LC";"";"";"2023.1";"";"LC";"2019";"Liste rouge européenne des espèces menacées";"Plantes, mousses et fougères";
"40";"5067";"5067";"Zygodon viridissimus (Dicks.) Brid.";"(Dicks.) Brid., 1826";"";"";"ES";"Orthotrichaceae";"";"";"LC";"";"";"2023.1";"";"LC";"2019";"Liste rouge européenne des espèces menacées";"Plantes, mousses et fougères";
"45";"458700";"458700";"Acicula douctouyrensis (Bertrand, 2004)";"(Bertrand, 2004)";"";"";"ES";"Aciculidae";"";"";"DD";"";"";"2023.1";"DD";"DD";"2011";"Liste rouge européenne des espèces menacées";"Escargots et autres mollusques";
"45";"359695";"359695";"Actinia cari Delle Chiaje, 1822";"Delle Chiaje, 1822";"";"";"ES";"Actiniidae";"";"";"DD";"";"";"2023.1";"DD";"DD";"2015";"Liste rouge européenne des espèces menacées";"Autres";
"45";"81063";"81063";"Alchemilla crinita Buser";"Buser, 1892";"";"";"ES";"Rosaceae";"";"";"DD";"";"";"2023.1";"";"DD";"2013";"Liste rouge européenne des espèces menacées";"Plantes, mousses et fougères";
"45";"610820";"610820";"Alchemilla mollis (Buser) Rothm.";"(Buser) Rothm., 1934";"";"";"ES";"Rosaceae";"";"";"DD";"";"";"2023.1";"";"DD";"2013";"Liste rouge européenne des espèces menacées";"Plantes, mousses et fougères";
"45";"81197";"81197";"Aldrovanda vesiculosa L.";"L., 1753";"";"";"ES";"Droseraceae";"";"";"DD";"";"";"2023.1";"EN";"DD";"2011";"Liste rouge européenne des espèces menacées";"Plantes, mousses et fougères";
"45";"67650";"67650";"Alepocephalus bairdii Goode & Bean, 1879";"Goode & Bean, 1879";"";"";"ES";"Alepocephalidae";"";"";"DD";"";"";"2023.1";"DD";"DD";"2015";"Liste rouge européenne des espèces menacées";"Poissons";
"45";"161002";"161002";"Allium atroviolaceum Boiss.";"Boiss., 1846";"";"";"ES";"Amaryllidaceae";"";"";"DD";"";"";"2023.1";"DD";"DD";"2011";"Liste rouge européenne des espèces menacées";"Plantes, mousses et fougères";
"45";"81341";"81341";"Allium chamaemoly L.";"L., 1753";"";"";"ES";"Amaryllidaceae";"";"";"DD";"";"";"2023.1";"LC";"DD";"2018";"Liste rouge européenne des espèces menacées";"Plantes, mousses et fougères";
"45";"81350";"81350";"Allium commutatum Guss.";"Guss., 1855";"";"";"ES";"Amaryllidaceae";"";"";"DD";"";"";"2023.1";"LC";"DD";"2011";"Liste rouge européenne des espèces menacées";"Plantes, mousses et fougères";
"45";"610829";"610829";"Allium cyrilli Ten.";"Ten., 1827";"";"";"ES";"Amaryllidaceae";"";"";"DD";"";"";"2023.1";"";"DD";"2011";"Liste rouge européenne des espèces menacées";"Plantes, mousses et fougères";
"45";"81369";"81369";"Allium ericetorum Thore";"Thore, 1803";"";"";"ES";"Amaryllidaceae";"";"";"DD";"";"";"2023.1";"DD";"DD";"2011";"Liste rouge européenne des espèces menacées";"Plantes, mousses et fougères";
"45";"618717";"618717";"Allium lineare L.";"L., 1753";"";"";"ES";"Amaryllidaceae";"";"";"DD";"";"";"2023.1";"";"DD";"2011";"Liste rouge européenne des espèces menacées";"Plantes, mousses et fougères";
"45";"81443";"81443";"Allium narcissiflorum Vill.";"Vill., 1779";"";"";"ES";"Amaryllidaceae";"";"";"DD";"";"";"2023.1";"DD";"DD";"2011";"Liste rouge européenne des espèces menacées";"Plantes, mousses et fougères";
"45";"610831";"610831";"Allium obtusiflorum DC.";"Redouté, 1805";"";"";"ES";"Amaryllidaceae";"";"";"DD";"";"";"2023.1";"DD";"DD";"2011";"Liste rouge européenne des espèces menacées";"Plantes, mousses et fougères";
"45";"81463";"81463";"Allium pallens L.";"L., 1762";"";"";"ES";"Amaryllidaceae";"";"";"DD";"";"";"2023.1";"";"DD";"2011";"Liste rouge européenne des espèces menacées";"Plantes, mousses et fougères";
"45";"0";"0";"Allium permixtum Guss.";"";"";"";"ES";"";"";"";"DD";"";"";"2023.1";"DD";"DD";"2011";"Liste rouge européenne des espèces menacées";
"45";"81479";"81479";"Allium polyanthum Schult. & Schult.f.";"Schult. & Schult.f., 1830";"";"";"ES";"Amaryllidaceae";"";"";"DD";"";"";"2023.1";"LC";"DD";"2011";"Liste rouge européenne des espèces menacées";"Plantes, mousses et fougères";
"45";"81525";"81525";"Allium subhirsutum L.";"L., 1753";"";"";"ES";"Amaryllidaceae";"";"";"DD";"";"";"2023.1";"";"DD";"2011";"Liste rouge européenne des espèces menacées";"Plantes, mousses et fougères";
"45";"81537";"81537";"Allium trifoliatum Cirillo";"Cirillo, 1792";"";"";"ES";"Amaryllidaceae";"";"";"DD";"";"";"2023.1";"";"DD";"2011";"Liste rouge européenne des espèces menacées";"Plantes, mousses et fougères";
"45";"81538";"81538";"Allium triquetrum L.";"L., 1753";"";"";"ES";"Amaryllidaceae";"";"";"DD";"";"";"2023.1";"LC";"DD";"2011";"Liste rouge européenne des espèces menacées";"Plantes, mousses et fougères";
"45";"81869";"81869";"Althenia filiformis F.Petit";"Petit, 1829";"";"";"ES";"Potamogetonaceae";"";"";"DD";"";"";"2023.1";"";"DD";"2011";"Liste rouge européenne des espèces menacées";"Plantes, mousses et fougères";
"45";"131263";"81872";"Althenia orientalis (Tzvelev) García-Mur. & Talavera";"(Tzvelev) García-Mur. & Talavera, 1986";"";"";"ES";"Potamogetonaceae";"";"";"DD";"";"";"2023.1";"";"DD";"2011";"Liste rouge européenne des espèces menacées";"Plantes, mousses et fougères";
"45";"377251";"377251";"Aluterus monoceros (Linnaeus, 1758)";"(Linnaeus, 1758)";"";"";"ES";"Monacanthidae";"";"";"DD";"";"";"2023.1";"LC";"DD";"2015";"Liste rouge européenne des espèces menacées";"Poissons";
"45";"423162";"423162";"Aluterus scriptus (Osbeck, 1765)";"(Osbeck, 1765)";"";"";"ES";"Monacanthidae";"";"";"DD";"";"";"2023.1";"LC";"DD";"2015";"Liste rouge européenne des espèces menacées";"Poissons";
"45";"92054";"619145";"Alyssum borzaeanum Nyar.";"Coman & Nyár., 1927";"";"";"ES";"Brassicaceae";"";"";"DD";"";"";"2023.1";"";"DD";"2011";"Liste rouge européenne des espèces menacées";"Plantes, mousses et fougères";
"45";"81943";"81931";"Alyssum pintodasilvae Dudley";"T.R.Dudley, 1986";"";"";"ES";"Brassicaceae";"";"";"DD";"";"";"2023.1";"DD";"DD";"2011";"Liste rouge européenne des espèces menacées";"Plantes, mousses et fougères";
"45";"162815";"162815";"Alzoniella pyrenaica (Boeters, 1983)";"(Boeters, 1983)";"";"";"ES";"Hydrobiidae";"";"";"DD";"";"";"2023.1";"DD";"DD";"2010";"Liste rouge européenne des espèces menacées";"Escargots et autres mollusques";
"45";"239287";"239287";"Amegilla fasciata (Fabricius, 1775)";"(Fabricius, 1775)";"";"";"ES";"Apidae";"";"";"DD";"";"";"2023.1";"";"DD";"2015";"Liste rouge européenne des espèces menacées";"Insectes et araignées";
"45";"239293";"239290";"Amegilla magnilabris (Fedtschenko, 1875)";"(Fedtschenko, 1875)";"";"";"ES";"Apidae";"";"";"DD";"";"";"2023.1";"";"DD";"2015";"Liste rouge européenne des espèces menacées";"Insectes et araignées";
"45";"239291";"239291";"Amegilla ochroleuca (Pérez, 1879)";"(Pérez, 1880)";"";"";"ES";"Apidae";"";"";"DD";"";"";"2023.1";"";"DD";"2015";"Liste rouge européenne des espèces menacées";"Insectes et araignées";
"45";"1038170";"1038170";"Amegilla salviae (Morawitz, 1876)";"(Morawitz, 1876)";"";"";"ES";"Apidae";"";"";"DD";"";"";"2023.1";"";"DD";"2015";"Liste rouge européenne des espèces menacées";"Insectes et araignées";
"45";"239298";"239298";"Ammobatoides scriptus (Gerstäcker, 1869)";"(Gerstäcker, 1869)";"";"";"ES";"Apidae";"";"";"DD";"";"";"2023.1";"";"DD";"2014";"Liste rouge européenne des espèces menacées";"Insectes et araignées";
"45";"70076";"70076";"Ammodytes tobianus Linnaeus, 1758";"Linnaeus, 1758";"";"";"ES";"Ammodytidae";"";"";"DD";"";"";"2023.1";"DD";"DD";"2014";"Liste rouge européenne des espèces menacées";"Poissons";
"45";"240351";"240351";"Ampedus gallicus Bouwer, 1990";"Bouwer, 1990";"";"";"ES";"Elateridae";"";"";"DD";"";"";"2023.1";"DD";"DD";"2010";"Liste rouge européenne des espèces menacées";"Insectes et araignées";
"45";"11509";"11509";"Ampedus melanurus Mulsant & Guillebeau, 1855";"Mulsant & Guillebeau, 1855";"";"";"ES";"Elateridae";"";"";"DD";"";"";"2023.1";"DD";"DD";"2010";"Liste rouge européenne des espèces menacées";"Insectes et araignées";
"45";"849194";"849194";"Anarchias longicauda (Peters, 1877)";"(Peters, 1877)";"";"";"ES";"Muraenidae";"";"";"DD";"";"";"2023.1";"LC";"DD";"2015";"Liste rouge européenne des espèces menacées";"Poissons";
"45";"69971";"69971";"Anarhichas lupus Linnaeus, 1758";"Linnaeus, 1758";"";"";"ES";"Anarhichadidae";"";"";"DD";"";"";"2023.1";"";"DD";"2015";"Liste rouge européenne des espèces menacées";"Poissons";
"45";"6825";"6825";"Andreaea alpestris (Thed.) Schimp.";"(Thed.) Schimp., 1855";"";"";"ES";"Andreaeaceae";"";"";"DD";"";"";"2023.1";"DD";"DD";"2019";"Liste rouge européenne des espèces menacées";"Plantes, mousses et fougères";
"45";"239300";"239300";"Andrena aerinifrons Dours, 1873";"Dours, 1873";"";"";"ES";"Andrenidae";"";"";"DD";"";"";"2023.1";"";"DD";"2014";"Liste rouge européenne des espèces menacées";"Insectes et araignées";
"45";"317467";"317467";"Andrena afrensis Warncke, 1967";"Warncke, 1967";"";"";"ES";"Andrenidae";"";"";"DD";"";"";"2023.1";"DD";"DD";"2014";"Liste rouge européenne des espèces menacées";"Insectes et araignées";
"45";"239301";"239301";"Andrena agilissima (Scopoli, 1770)";"(Scopoli, 1770)";"";"";"ES";"Andrenidae";"";"";"DD";"";"";"2023.1";"";"DD";"2014";"Liste rouge européenne des espèces menacées";"Insectes et araignées";
"45";"317468";"317468";"Andrena agnata Warncke, 1967";"Warncke, 1967";"";"";"ES";"Andrenidae";"";"";"DD";"";"";"2023.1";"";"DD";"2014";"Liste rouge européenne des espèces menacées";"Insectes et araignées";
"45";"239303";"239303";"Andrena alfkenella Perkins, 1914";"Perkins, 1914";"";"";"ES";"Andrenidae";"";"";"DD";"";"";"2023.1";"";"DD";"2014";"Liste rouge européenne des espèces menacées";"Insectes et araignées";
"45";"239304";"239304";"Andrena allosa Warncke, 1975";"Warncke, 1975";"";"";"ES";"Andrenidae";"";"";"DD";"";"";"2023.1";"";"DD";"2014";"Liste rouge européenne des espèces menacées";"Insectes et araignées";
"45";"808455";"808455";"Andrena alutacea Stoeckhert, 1942";"Stöckhert, 1942";"";"";"ES";"Andrenidae";"";"";"DD";"";"";"2023.1";"";"DD";"2014";"Liste rouge européenne des espèces menacées";"Insectes et araignées";
"45";"239305";"239305";"Andrena angustior (Kirby, 1802)";"(Kirby, 1802)";"";"";"ES";"Andrenidae";"";"";"DD";"";"";"2023.1";"";"DD";"2014";"Liste rouge européenne des espèces menacées";"Insectes et araignées";
"45";"239308";"239308";"Andrena apicata Smith, 1847";"Smith, 1847";"";"";"ES";"Andrenidae";"";"";"DD";"";"";"2023.1";"";"DD";"2014";"Liste rouge européenne des espèces menacées";"Insectes et araignées";
"45";"239309";"239309";"Andrena argentata Smith, 1844";"Smith, 1844";"";"";"ES";"Andrenidae";"";"";"DD";"";"";"2023.1";"";"DD";"2014";"Liste rouge européenne des espèces menacées";"Insectes et araignées";
"45";"239311";"239311";"Andrena assimilis Radoszkowski, 1876";"Radoszkowski, 1876";"";"";"ES";"Andrenidae";"";"";"DD";"";"";"2023.1";"";"DD";"2014";"Liste rouge européenne des espèces menacées";"Insectes et araignées";
"45";"239312";"239312";"Andrena avara Warncke, 1967";"Warncke, 1967";"";"";"ES";"Andrenidae";"";"";"DD";"";"";"2023.1";"";"DD";"2014";"Liste rouge européenne des espèces menacées";"Insectes et araignées";
"45";"317479";"317479";"Andrena barbareae Panzer, 1805";"Panzer, 1803";"";"";"ES";"Andrenidae";"";"";"DD";"";"";"2023.1";"DD";"DD";"2013";"Liste rouge européenne des espèces menacées";"Insectes et araignées";
"45";"239313";"239313";"Andrena barbilabris (Kirby, 1802)";"(Kirby, 1802)";"";"";"ES";"Andrenidae";"";"";"DD";"";"";"2023.1";"";"DD";"2014";"Liste rouge européenne des espèces menacées";"Insectes et araignées";
"45";"808440";"808440";"Andrena batava Pérez, 1902";"Pérez, 1902";"";"";"ES";"Andrenidae";"";"";"DD";"";"";"2023.1";"DD";"DD";"2014";"Liste rouge européenne des espèces menacées";"Insectes et araignées";
"45";"239316";"239316";"Andrena bimaculata (Kirby, 1802)";"(Kirby, 1802)";"";"";"ES";"Andrenidae";"";"";"DD";"";"";"2023.1";"";"DD";"2014";"Liste rouge européenne des espèces menacées";"Insectes et araignées";
"45";"239321";"239321";"Andrena bucephala Stephens, 1846";"Stephens, 1846";"";"";"ES";"Andrenidae";"";"";"DD";"";"";"2023.1";"DD";"DD";"2014";"Liste rouge européenne des espèces menacées";"Insectes et araignées";
"45";"239323";"239323";"Andrena chrysopus Pérez, 1903";"Pérez, 1903";"";"";"ES";"Andrenidae";"";"";"DD";"";"";"2023.1";"";"DD";"2014";"Liste rouge européenne des espèces menacées";"Insectes et araignées";
"45";"239324";"239324";"Andrena chrysopyga Schenck, 1853";"Schenck, 1853";"";"";"ES";"Andrenidae";"";"";"DD";"";"";"2023.1";"";"DD";"2014";"Liste rouge européenne des espèces menacées";"Insectes et araignées";
"45";"239325";"239325";"Andrena chrysosceles (Kirby, 1802)";"(Kirby, 1802)";"";"";"ES";"Andrenidae";"";"";"DD";"";"";"2023.1";"";"DD";"2014";"Liste rouge européenne des espèces menacées";"Insectes et araignées";
"45";"239326";"239326";"Andrena cinerea Brullé, 1832";"Brullé, 1832";"";"";"ES";"Andrenidae";"";"";"DD";"";"";"2023.1";"";"DD";"2014";"Liste rouge européenne des espèces menacées";"Insectes et araignées";
"45";"239327";"239327";"Andrena clarkella (Kirby, 1802)";"(Kirby, 1802)";"";"";"ES";"Andrenidae";"";"";"DD";"";"";"2023.1";"";"DD";"2014";"Liste rouge européenne des espèces menacées";"Insectes et araignées";
"45";"239329";"239329";"Andrena coitana (Kirby, 1802)";"(Kirby, 1802)";"";"";"ES";"Andrenidae";"";"";"DD";"";"";"2023.1";"";"DD";"2014";"Liste rouge européenne des espèces menacées";"Insectes et araignées";
"45";"239330";"239330";"Andrena colletiformis Morawitz, 1874";"Morawitz, 1873";"";"";"ES";"Andrenidae";"";"";"DD";"";"";"2023.1";"";"DD";"2014";"Liste rouge européenne des espèces menacées";"Insectes et araignées";
"45";"239331";"239331";"Andrena combinata (Christ, 1791)";"(Christ, 1791)";"";"";"ES";"Andrenidae";"";"";"DD";"";"";"2023.1";"";"DD";"2014";"Liste rouge européenne des espèces menacées";"Insectes et araignées";
"45";"883843";"883843";"Andrena compta Lepeletier, 1841";"Lepeletier, 1841";"";"";"ES";"Andrenidae";"";"";"DD";"";"";"2023.1";"";"DD";"2015";"Liste rouge européenne des espèces menacées";"Insectes et araignées";
"45";"814733";"814733";"Andrena corssubalpina Theunert, 2006";"Theunert, 2007";"";"";"ES";"Andrenidae";"";"";"DD";"";"";"2023.1";"DD";"DD";"2015";"Liste rouge européenne des espèces menacées";"Insectes et araignées";
"45";"1031102";"239333";"Andrena creberrima Pérez, 1895";"Pérez, 1895";"";"";"ES";"Andrenidae";"";"";"DD";"";"";"2023.1";"";"DD";"2015";"Liste rouge européenne des espèces menacées";"Insectes et araignées";
"45";"239442";"317508";"Andrena curtula Pérez, 1903";"Pérez, 1903";"";"";"ES";"Andrenidae";"";"";"DD";"";"";"2023.1";"DD";"DD";"2015";"Liste rouge européenne des espèces menacées";"Insectes et araignées";
"45";"239334";"239334";"Andrena curvungula Thomson, 1870";"C.G. Thomson, 1870";"";"";"ES";"Andrenidae";"";"";"DD";"";"";"2023.1";"";"DD";"2014";"Liste rouge européenne des espèces menacées";"Insectes et araignées";
"45";"239335";"239335";"Andrena cyanomicans Pérez, 1895";"Pérez, 1895";"";"";"ES";"Andrenidae";"";"";"DD";"";"";"2023.1";"";"DD";"2015";"Liste rouge européenne des espèces menacées";"Insectes et araignées";
"45";"239336";"239336";"Andrena decipiens Schenck, 1861";"Schenck, 1861";"";"";"ES";"Andrenidae";"";"";"DD";"";"";"2023.1";"";"DD";"2014";"Liste rouge européenne des espèces menacées";"Insectes et araignées";
"45";"239337";"239337";"Andrena denticulata (Kirby, 1802)";"(Kirby, 1802)";"";"";"ES";"Andrenidae";"";"";"DD";"";"";"2023.1";"";"DD";"2014";"Liste rouge européenne des espèces menacées";"Insectes et araignées";
"45";"239338";"239338";"Andrena distinguenda Schenck, 1871";"Schenck, 1871";"";"";"ES";"Andrenidae";"";"";"DD";"";"";"2023.1";"";"DD";"2014";"Liste rouge européenne des espèces menacées";"Insectes et araignées";
"45";"317520";"317520";"Andrena djelfensis Pérez, 1895";"Pérez, 1895";"";"";"ES";"Andrenidae";"";"";"DD";"";"";"2023.1";"";"DD";"2015";"Liste rouge européenne des espèces menacées";"Insectes et araignées";
"45";"939481";"939481";"Andrena dorsalis Brullé, 1832";"Brullé, 1832";"";"";"ES";"Andrenidae";"";"";"DD";"";"";"2023.1";"";"DD";"2013";"Liste rouge européenne des espèces menacées";"Insectes et araignées";
"45";"239339";"239339";"Andrena dorsata (Kirby, 1802)";"(Kirby, 1802)";"";"";"ES";"Andrenidae";"";"";"DD";"";"";"2023.1";"";"DD";"2014";"Liste rouge européenne des espèces menacées";"Insectes et araignées";
"45";"239340";"239340";"Andrena elegans Giraud, 1863";"Giraud, 1863";"";"";"ES";"Andrenidae";"";"";"DD";"";"";"2023.1";"";"DD";"2013";"Liste rouge européenne des espèces menacées";"Insectes et araignées";
"45";"883844";"883844";"Andrena enslinella Stoeckhert, 1924";"Stoeckhert, 1924";"";"";"ES";"Andrenidae";"";"";"DD";"";"";"2023.1";"";"DD";"2014";"Liste rouge européenne des espèces menacées";"Insectes et araignées";
"45";"239325";"407121";"Andrena erythrocnemis Morawitz, 1870";"Morawitz, 1871";"";"";"ES";"Andrenidae";"";"";"DD";"";"";"2023.1";"";"DD";"2014";"Liste rouge européenne des espèces menacées";"Insectes et araignées";
"45";"1031281";"808441";"Andrena espanola Warncke, 1967";"Warncke, 1967";"";"";"ES";"Andrenidae";"";"";"DD";"";"";"2023.1";"DD";"DD";"2015";"Liste rouge européenne des espèces menacées";"Insectes et araignées";
"45";"883845";"883845";"Andrena exigua Erichson, 1835";"Erichson in Waltl, 1835";"";"";"ES";"Andrenidae";"";"";"DD";"";"";"2023.1";"";"DD";"2015";"Liste rouge européenne des espèces menacées";"Insectes et araignées";
"45";"239342";"239342";"Andrena fabrella Pérez, 1903";"Pérez, 1903";"";"";"ES";"Andrenidae";"";"";"DD";"";"";"2023.1";"";"DD";"2015";"Liste rouge européenne des espèces menacées";"Insectes et araignées";
"45";"239343";"239343";"Andrena falsifica Perkins, 1915";"Perkins, 1915";"";"";"ES";"Andrenidae";"";"";"DD";"";"";"2023.1";"";"DD";"2014";"Liste rouge européenne des espèces menacées";"Insectes et araignées";
"45";"239344";"239344";"Andrena farinosa Pérez, 1895";"Pérez, 1895";"";"";"ES";"Andrenidae";"";"";"DD";"";"";"2023.1";"DD";"DD";"2015";"Liste rouge européenne des espèces menacées";"Insectes et araignées";
"45";"239345";"239345";"Andrena ferox Smith, 1847";"Smith, 1847";"";"";"ES";"Andrenidae";"";"";"DD";"";"";"2023.1";"";"DD";"2014";"Liste rouge européenne des espèces menacées";"Insectes et araignées";
"45";"939511";"939511";"Andrena fimbriata Brullé, 1832";"Brullé, 1832";"";"";"ES";"Andrenidae";"";"";"DD";"";"";"2023.1";"DD";"DD";"2013";"Liste rouge européenne des espèces menacées";"Insectes et araignées";
"45";"814734";"814734";"Andrena flavilabris Schenck, 1874";"Schenck, 1874";"";"";"ES";"Andrenidae";"";"";"DD";"";"";"2023.1";"";"DD";"2014";"Liste rouge européenne des espèces menacées";"Insectes et araignées";
"45";"239348";"239348";"Andrena florea Fabricius, 1793";"Fabricius, 1793";"";"";"ES";"Andrenidae";"";"";"DD";"";"";"2023.1";"";"DD";"2014";"Liste rouge européenne des espèces menacées";"Insectes et araignées";
"45";"317532";"317532";"Andrena florentina Magretti, 1883";"Magretti, 1883";"";"";"ES";"Andrenidae";"";"";"DD";"";"";"2023.1";"";"DD";"2015";"Liste rouge européenne des espèces menacées";"Insectes et araignées";
"45";"239349";"239349";"Andrena floricola Eversmann, 1852";"Eversmann, 1852";"";"";"ES";"Andrenidae";"";"";"DD";"";"";"2023.1";"";"DD";"2014";"Liste rouge européenne des espèces menacées";"Insectes et araignées";
